code,description,price_importado,price_nacional,categoria_nueva,marca_final,modelo_final
1049/10282-623,MOTOR ARRANQUE YAMAHA YFM RAPTOR 50/80 DZE,0,68992.982982,OTROS,YAMAHA,50
1049/00010-022,MOTOR ARRANQUE ZANELLA ZB110/GILERA SMASH NSU,21.30805263243542,0,OTROS,GILERA / ZANELLA,SMASH / ZB110
6060/00040-100,MOTOR FUERA DE BORDA 2T 15HP .,4000.768718773014,0,LUBRICANTES,,UNIVERSAL
6060/00030-100,MOTOR FUERA DE BORDA 2T 5HP .,2958.117506010557,0,LUBRICANTES,,UNIVERSAL
1749/00004-128,MULETA BAJAJ ROUSER 200NS .,2.720068082840424,0,OTROS,BAJAJ,ROUSER
1749/00005-548,MULETA BAJAJ ROUSER/PULSAR HP,0,13122.323676,OTROS,BAJAJ,ROUSER
1749/00063-150,MULETA GILERA SMASH 110 CROMOFORTE,9.014460505854608,0,OTROS,GILERA,SMASH
1749/00040-548,MULETA GILERA SMASH/TRIP/ HP,0,8684.421075,OTROS,GILERA,SMASH
1749/00055-548,MULETA HONDA BROSS NXR 125 HP,0,21141.511677,OTROS,HONDA,XR 125
1749/00060-647,MULETA HONDA C90 ECON./GILERA SMASH/BIZ/TRIP JN,0,3638.670255,OTROS,GILERA / HONDA,SMASH
1749/00064-150,MULETA HONDA CG 125/150/TITAN C/GOMA CROMOFORTE,5.384476409537316,0,OTROS,HONDA,CG125 / TITAN
1749/00115-548,MULETA HONDA FALCON NX 400 HP,0,17338.106214,OTROS,HONDA,UNIVERSAL
1749/00056-022,MULETA HONDA NXR125/150 NSU,4.152644472669984,0,OTROS,HONDA,XR 150
1749/00086-150,MULETA HONDA NXR125/XR150L CROMOFORTE,6.504931500600587,0,OTROS,HONDA,XR
1749/00082-548,MULETA HONDA STORM 125 HP,0,13122.323676,OTROS,HONDA,STORM 125
1749/00081-647,MULETA HONDA STORM JN,0,3756.448872,OTROS,HONDA,UNIVERSAL
1749/00084-548,MULETA HONDA TWISTER CBX 250 HP,0,10872.582534,OTROS,HONDA,TWISTER
1749/00120-128,MULETA HONDA WAVE 110 S .,2.161050532007561,0,OTROS,HONDA,WAVE110
1749/00083-548,MULETA HONDA XL 125 HP,0,13193.51814,OTROS,HONDA,125
1749/00085-548,MULETA HONDA XR 250 TORNADO HP,0,17496.421767,OTROS,HONDA,XR 250
1749/00098-128,MULETA MOTOMEL BLITZ 110 .,2.236070203331451,0,OTROS,MOTOMEL,BLITZ
1749/00100-022,MULETA SUZUKI AX 100 NSU,4.389661992042622,0,OTROS,SUZUKI,100
1749/00105-022,MULETA UNIVERSAL TUNNING ROJO GILERA SMASH NSU,8.14868350005041,0,OTROS,GILERA,SMASH
1749/00138-128,MULETA YAMAHA CRYPTON 100 .,2.386109545979233,0,OTROS,YAMAHA,CRYPTON
1749/00139-548,MULETA YAMAHA FZ16 NEGRA HP,0,17968.379121,OTROS,YAMAHA,FZ16
1749/00133-548,MULETA YAMAHA XTZ 125 HP,0,18225.44955,OTROS,YAMAHA,XTZ125
1749/00041-150,MULETA YAMAHA YBR 125 CROMOFORTE,5.202977204721451,0,OTROS,YAMAHA,YBR125
1749/00137-548,MULETA YAMAHA YBR 125 HP,0,14790.924324,OTROS,YAMAHA,YBR125
1749/00134-548,MULETA YAMAHA YBR 250/YS 250 HP,0,34939.251666,OTROS,YAMAHA,YBR
1749/00155-150,MULETA ZANELLA RX 150 CROMOFORTE,5.384476409537316,0,OTROS,ZANELLA,150
1749/00155-647,MULETA ZANELLA RX 150 JN,0,3761.398377,OTROS,ZANELLA,150
1749/00150-128,MULETA ZANELLA RX 150 NEGRA .,2.161050532007561,0,OTROS,ZANELLA,150
1749/00150-548,MULETA ZANELLA RX 150 NEGRA HP,0,12828.871935,OTROS,ZANELLA,150
1749/00140-079,MULETA ZANELLA SEXY .,5.976984573418764,0,OTROS,ZANELLA,UNIVERSAL
1749/00110-566,MULETA ZANELLA/CARGA/V3/DUE/SOL/FIRE VC,0,9507.959901,OTROS,GILERA,DUE / SOL
1001/50010-022,MUSLERA PARA MOTO BOLSO/RIÑONERA TACTICA M1 NSU,10.60699251291847,0,OTROS,,UNIVERSAL
1001/50020-022,MUSLERA PARA MOTO BOLSO/RIÑONERA TACTICA M2 NSU,10.60699251291847,0,OTROS,,UNIVERSAL
1733/00010-518,"NIPLES 2,5MM X 36 R33",0,3436.318809,OTROS,,UNIVERSAL
1733/00020-518,NIPLES 3.0MM X 36 R33,0,3608.424369,OTROS,,UNIVERSAL
1733/00030-518,NIPLES 3.5MM X 36 R33,0,7888.295646,OTROS,,UNIVERSAL
1733/00040-518,NIPLES 4.0MM X 36 R33,0,7993.901421,OTROS,,UNIVERSAL
1295/00080-566,OJO DE GATO BAULERA 819 (VAM30) (1272/00080-566) VC,0,3763.721214,ACCESORIOS,GILERA,UNIVERSAL
1295/00020-022,OJO DE GATO CUADRADO  ROJO NSU,1.219695237625122,0,OTROS,,UNIVERSAL
1295/00030-022,OJO DE GATO RECTANGULAR ROJO TRAS. NSU,1.219695237625122,0,OTROS,,UNIVERSAL
1295/00006-566,OJO DE GATO SUSPEN. DELANT. SMASH/TRIP/BIZ x JGO.R VC,0,1383.126921,OTROS,GILERA,SMASH
1477/00028-022,"OPTICA FAROL DEL. H.C-100 BIZ,TRIP,SMASH C/GIRO AM NSU",12.96606153793373,0,MOTOR,HONDA,SMASH
1477/00028-566,"OPTICA FAROL DEL. H.C-100 BIZ,TRIP,SMASH C/GIRO AM VC",0,32668.065936,MOTOR,GILERA / HONDA,SMASH
1477/00029-022,"OPTICA FAROL DEL. H.C-100 BIZ,TRIP,SMASH C/GIRO CR NSU",13.64874020215301,0,MOTOR,HONDA,SMASH
1477/00029-566,"OPTICA FAROL DEL. H.C-100 BIZ,TRIP,SMASH C/GIRO CR VC",0,32668.065936,MOTOR,GILERA / HONDA,SMASH
1477/00033-566,OPTICA FAROL DEL. HONDA BIZ /MOTOMEL BIT SOLA VC,0,14088.770883,MOTOR,GILERA / HONDA,BIZ
1477/00048-038,OPTICA FAROL DEL. HONDA CB150 INVICTA NSU,24.09021000847038,0,MOTOR,HONDA,CB
1477/00049-038,OPTICA FAROL DEL. HONDA CB190R NSU,129.4734972517572,0,MOTOR,HONDA,CB
1477/00047-022,OPTICA FAROL DEL. HONDA CBX 250 TWISTER 2017 NSU,37.11711729051001,0,MOTOR,HONDA,TWISTER
1477/00094-038,OPTICA FAROL DEL. HONDA NSU,17.07964032291786,0,MOTOR,HONDA,UNIVERSAL
1477/00080-534,OPTICA FAROL DEL. HONDA TITAN FE,0,205.125129,MOTOR,HONDA,TITAN
1477/00092-566,OPTICA FAROL DEL. HONDA WAVE M/N VC,0,15394.763934,MOTOR,GILERA / HONDA,WAVE
1477/00105-038,OPTICA FAROL DEL. LANYING MT90/CY80 NSU,6.600433635040833,0,MOTOR,,UNIVERSAL
1477/00108-077,OPTICA FAROL DEL. MOTOMEL MOTARD 200 NSU,17.0576226636931,0,MOTOR,MOTOMEL,NS 200
1477/00107-566,OPTICA FAROL DEL. YAMAHA CRYPTON VC,0,13588.096599,MOTOR,GILERA / YAMAHA,CRYPTON
1477/00125-566,OPTICA FAROL DEL. YAMAHA FZ16 VC,0,48191.085756,MOTOR,GILERA / YAMAHA,FZ16
1477/00070-020,OPTICA FAROL DEL. YAMAHA RX 125 TW.,19.11817669854299,0,MOTOR,YAMAHA / ZANELLA,125
1477/00170-022,OPTICA FAROL DEL. ZANELLA ZTT250 NSU,17.23870146054759,0,MOTOR,ZANELLA,UNIVERSAL
1707/00400-515,O-RING CUBA CARBURADOR CICLO x10 unid. BUHO,0,2296.413504,ALIMENTACIÓN / CARBURACIÓN,,UNIVERSAL
1707/00410-515,O-RING CUBA CARBURADOR GILERA SMASH x10 unid. BUHO,0,2493.237186,ALIMENTACIÓN / CARBURACIÓN,GILERA,SMASH
1707/00450-627,O-RING CUBA GILERA SMASH REDONDO x10UNID. JUNTAS ALFA,0,4453.858629,MOTOR,GILERA,SMASH
1707/00440-627,O-RING CUBA HONDA CG125/150/XR200/250 x10UNID. JUNTAS ALFA,0,5006.233188,MOTOR,HONDA,CG125
1707/00670-627,O-RING CUBA HONDA TWISTER/TORNADO 50HO5615x10UNID. JUNTAS ALFA,0,5626.36206,MOTOR,HONDA,TWISTER
1707/00430-627,O-RING CUBA HONDA WAVE PUNTA CUADRADA x10UNID. JUNTAS ALFA,0,4453.858629,MOTOR,HONDA,WAVE
1707/00460-627,O-RING CUBA HONDA-ZANELLA-VARIAS250x5UNID.50MO1715 JUNTAS ALFA,0,8311.983075,MOTOR,HONDA,UNIVERSAL
1707/00600-627,O-RING CUBA YAMAHA CRYPTON-NEWCRYPTONx10u 50YA1215 JUNTAS ALFA,0,5006.233188,MOTOR,YAMAHA,CRYPTON
1707/00660-627,O-RING CUBA YAMAHA FZ16/BAJAJ/SUZUKI X10u 50YA3315 JUNTAS ALFA,0,5626.36206,MOTOR,YAMAHA,FZ16
1707/00610-627,O-RING CUBA YAMAHA YBR125-XTZ125 x10unid. 50YA2915 JUNTAS ALFA,0,5006.233188,MOTOR,YAMAHA,XTZ125 / YBR125
1243/00005-022,PALANCA CEBADOR GILERA SMASH NSU,0.2661982228125,0,OTROS,GILERA,SMASH
1243/00005-566,PALANCA CEBADOR GILERA SMASH VC,0,864.046359,OTROS,GILERA,SMASH
1243/00003-566,PALANCA CEBADOR HONDA NEW WAVE 110 VC,0,863.5171049999999,OTROS,GILERA / HONDA,WAVE110
1653/00001-022,PALANCA DE ARRANQUE APPIA MONTERO NSU,9.437863288980104,0,OTROS,APPIA,UNIVERSAL
1653/00033-022,PALANCA DE ARRANQUE GILERA SAHEL/MOTOMEL S2 NSU,8.409615507275102,0,OTROS,GILERA,UNIVERSAL
1653/00003-128,PALANCA DE ARRANQUE GILERA SMASH .,2.572250135062981,0,OTROS,GILERA,SMASH
1653/00003-022,PALANCA DE ARRANQUE GILERA SMASH NSU,3.238726461336709,0,OTROS,GILERA,SMASH
1653/00004-022,PALANCA DE ARRANQUE HONDA C90/DAELIM NSU,4.97784946403389,0,OTROS,HONDA,C90
1653/00830-022,PALANCA DE ARRANQUE HONDA CB 125 F TWISTER NSU,5.55283100640358,0,OTROS,HONDA,TWISTER 125
1653/00008-128,PALANCA DE ARRANQUE HONDA CG125/TODAY/TITAN .,3.45435115513115,0,OTROS,HONDA,CG125 / TITAN
1653/00008-022,PALANCA DE ARRANQUE HONDA CG125/TODAY/TITAN NSU,4.329918093569183,0,OTROS,HONDA,CG125 / TITAN
1653/00028-022,PALANCA DE ARRANQUE HONDA CG150 NSU,4.693648637646675,0,OTROS,HONDA,CG150
1653/00069-022,PALANCA DE ARRANQUE HONDA DAX 70 NSU,3.746206801277161,0,OTROS,HONDA,70
1653/00013-077,PALANCA DE ARRANQUE HONDA DAX110/MAX110/DAY110 NSU,2.861927753998947,0,OTROS,HONDA,UNIVERSAL
1653/00070-022,PALANCA DE ARRANQUE HONDA STORM NSU,5.916786324166317,0,OTROS,HONDA,UNIVERSAL
1653/00044-022,PALANCA DE ARRANQUE HONDA WAVE 110 S NSU,4.731054353199577,0,OTROS,HONDA,WAVE110
1653/00044-077,PALANCA DE ARRANQUE HONDA WAVE 110 S NSU,4.731133871543884,0,OTROS,HONDA,WAVE110
1653/00017-022,PALANCA DE ARRANQUE HONDA XR 600 NSU,11.20856281858555,0,OTROS,HONDA,XR
1653/00014-022,PALANCA DE ARRANQUE HONDA XR200 NSU,6.146392786746598,0,OTROS,HONDA,XR
1653/00019-038,PALANCA DE ARRANQUE MORINI NSU,3.373512765365192,0,OTROS,,UNIVERSAL
1653/00029-022,PALANCA DE ARRANQUE MOTOMEL CUSTON 150 NSU,4.843932515139771,0,OTROS,MOTOMEL,NS 150
1653/00035-128,PALANCA DE ARRANQUE MOTOMEL SKUA .,4.390902855450439,0,OTROS,MOTOMEL,UNIVERSAL
1653/00035-022,PALANCA DE ARRANQUE MOTOMEL SKUA NSU,6.635716735303688,0,OTROS,MOTOMEL,UNIVERSAL
1653/00045-022,PALANCA DE ARRANQUE MOTOMEL VX150 SCOOTER NSU,3.844218025729179,0,OTROS,MOTOMEL,UNIVERSAL
1653/00020-022,PALANCA DE ARRANQUE SUZUKI AX100 NSU,4.861982027751732,0,OTROS,SUZUKI,AX100
1653/00046-022,PALANCA DE ARRANQUE SUZUKI GN 125 NSU,7.746279112480545,0,OTROS,SUZUKI,NS 125
1653/00043-022,PALANCA DE ARRANQUE YAMAHA CRYPTON CROMADA NSU,4.643873104011726,0,OTROS,YAMAHA,CRYPTON
1653/00036-022,PALANCA DE ARRANQUE YAMAHA CRYPTON NSU,3.799413059164467,0,OTROS,YAMAHA,CRYPTON
1653/00068-128,PALANCA DE ARRANQUE YAMAHA FZ 16 .,4.735031154637527,0,OTROS,YAMAHA,FZ16
1653/00068-022,PALANCA DE ARRANQUE YAMAHA FZ 16 NSU,6.660407208317185,0,OTROS,YAMAHA,FZ16
1653/00038-022,PALANCA DE ARRANQUE YAMAHA NEW CRYPTON NSU,6.582341874859943,0,OTROS,YAMAHA,CRYPTON
1653/00090-022,PALANCA DE ARRANQUE YAMAHA XTZ 125 NEW NSU,8.185501124012946,0,OTROS,YAMAHA,XTZ125
1653/00027-022,PALANCA DE ARRANQUE YAMAHA YBR125 NSU,5.730389589628029,0,OTROS,YAMAHA,YBR125
1653/00030-022,PALANCA DE ARRANQUE ZANELLA DUE NSU,7.405269156468429,0,OTROS,ZANELLA,DUE
1653/00050-022,PALANCA DE ARRANQUE ZANELLA RX 150 NSU,4.537427398109837,0,OTROS,ZANELLA,NS 150
1651/00820-022,PALANCA DE CAMBIO BAJAJ ROUSER 135 NSU,5.466756049053842,0,OTROS,BAJAJ,ROUSER
1651/00830-022,PALANCA DE CAMBIO BAJAJ ROUSER NS 160 NSU,7.690378129194602,0,OTROS,BAJAJ,ROUSER
1651/00005-022,PALANCA DE CAMBIO GILERA SMASH 110 45MM LARGA NSU,2.792667764766769,0,OTROS,GILERA,SMASH
1651/00004-128,PALANCA DE CAMBIO GILERA SMASH SOPORTE 33MM .,2.347389715618515,0,OTROS,GILERA,SMASH
1651/00004-022,PALANCA DE CAMBIO GILERA SMASH SOPORTE 33MM NSU,2.190096153533593,0,OTROS,GILERA,SMASH
1651/00010-647,PALANCA DE CAMBIO GUERRERO100/SMASH/TRIP JN,0,6233.190975,OTROS,,SMASH
1651/00052-022,PALANCA DE CAMBIO HONDA DAX 110/ MAX 110/ DAY 110 NSU,5.365116494356957,0,OTROS,HONDA,NS 110
1651/00042-022,PALANCA DE CAMBIO HONDA NEW TITAN 150 NSU,2.691028210069885,0,OTROS,HONDA,TITAN
1651/00024-022,PALANCA DE CAMBIO HONDA STORM NSU,3.327478738546372,0,OTROS,HONDA,UNIVERSAL
1651/00026-150,PALANCA DE CAMBIO HONDA TITAN 150 00/14 CROMADA CROMOFORTE,5.476436006644021,0,OTROS,HONDA,TITAN
1651/00016-022,PALANCA DE CAMBIO HONDA TWISTER CBX 250 NSU,3.884186246799888,0,OTROS,HONDA,TWISTER
1651/00031-022,PALANCA DE CAMBIO HONDA WAVE 110S NSU,3.753351734913254,0,OTROS,HONDA,WAVE110
1651/00027-077,PALANCA DE CAMBIO HONDA WAVE 2014 NSU,4.858147488944436,0,OTROS,HONDA,WAVE
1651/00043-150,PALANCA DE CAMBIO HONDA XR 250 TORNADO CROMADA CROMOFORTE,6.425097719600917,0,OTROS,HONDA,XR 250
1651/00030-038,PALANCA DE CAMBIO KAWASAKI  GTO110 NSU,4.402012509711491,0,OTROS,KAWASAKI,UNIVERSAL
1651/00058-022,PALANCA DE CAMBIO MOTOMEL SKUA NEGRA NSU,2.187670415380555,0,OTROS,MOTOMEL,UNIVERSAL
1651/00885-022,PALANCA DE CAMBIO NXR 125/150 NSU,4.05350770247941,0,OTROS,,XR 125
1651/00040-022,PALANCA DE CAMBIO SUZUKI AX100 NSU,2.524048941639289,0,OTROS,SUZUKI,AX100
1651/00032-022,PALANCA DE CAMBIO UNIV.ENDURO/CROSS CROMADA NSU,3.085516440378341,0,OTROS,,UNIVERSAL
1651/00029-022,PALANCA DE CAMBIO UNIVERSAL ENDURO/CROSS NSU,1.97010489970768,0,OTROS,,UNIVERSAL
1651/00045-022,PALANCA DE CAMBIO YAMAHA CRYPTON/JUPITER NSU,4.372920841363563,0,OTROS,YAMAHA,CRYPTON
1651/00049-022,PALANCA DE CAMBIO YAMAHA FAZER 250 NSU,5.125711104652433,0,OTROS,YAMAHA,FAZER 250
1651/00048-022,PALANCA DE CAMBIO YAMAHA XTZ125 NSU,1.936018733304663,0,OTROS,YAMAHA,XTZ125
1651/00047-022,PALANCA DE CAMBIO YAMAHA YBR NSU,2.227360592653799,0,OTROS,YAMAHA,YBR
1651/00055-022,PALANCA DE CAMBIO ZANELLA RX 150 NSU,2.691028210069885,0,OTROS,ZANELLA,NS 150
1651/00800-022,PALANCA DE CAMBIO ZANELLA RX 150 Z7 NEGRO NSU,3.460584838489151,0,OTROS,ZANELLA,NS 150
1651/00130-022,PALANCA DE CAMBIO ZX-830 AZUL (TIPO PEDAL) NSU,12.4185934409002,0,OTROS,,UNIVERSAL
1651/00120-022,PALANCA DE CAMBIO ZX-830 ROJO (TIPO PEDAL) NSU,12.4185934409002,0,OTROS,,UNIVERSAL
1651/00090-022,PALANCA DE CAMBIO ZX-852 AZUL (SIMPLE) NSU,12.4185934409002,0,OTROS,,UNIVERSAL
1651/00060-022,PALANCA DE CAMBIO ZX-852-3 AZUL SMASH (DOBLE) NSU,16.85147718883309,0,OTROS,GILERA,SMASH
1651/00070-022,PALANCA DE CAMBIO ZX-852-3 CROMADA SMASH (DOBLE) NSU,20.59561800067576,0,OTROS,GILERA,SMASH
1651/00050-022,PALANCA DE CAMBIO ZX-852-3 ROJA SMASH (DOBLE) NSU,16.85147718883309,0,OTROS,GILERA,SMASH
1651/00100-022,PALANCA DE CAMBIO ZX-852-ROJA (SIMPLE) NSU,11.72843892447607,0,OTROS,,UNIVERSAL
1655/00003-022,PALANCA DE FRENO PIE BAJAJ ROUSER NS200 NSU,8.137504220033454,0,OTROS,BAJAJ,NS200 / ROUSER
1655/00041-150,PALANCA DE FRENO PIE GILERA SMASH CROMADO CROMOFORTE,7.622966602266311,0,OTROS,GILERA,SMASH
1655/00041-647,PALANCA DE FRENO PIE GILERA SMASH CROMADO JN,0,8298.447894,OTROS,GILERA,SMASH
1655/00004-128,PALANCA DE FRENO PIE GILERA SMASH PINTADO .,5.953151837445145,0,OTROS,GILERA,SMASH
1655/00004-647,PALANCA DE FRENO PIE GILERA SMASH PINTADO JN,0,6274.462986,OTROS,GILERA,SMASH
1655/00004-022,PALANCA DE FRENO PIE GILERA SMASH PINTADO NSU,5.953204942396546,0,OTROS,GILERA,SMASH
1655/00014-647,PALANCA DE FRENO PIE GUERRERO TRIP CROMADO JN,0,8298.447894,OTROS,,UNIVERSAL
1655/00023-647,PALANCA DE FRENO PIE GUERRERO TRIP PINTADO JN,0,6274.462986,OTROS,,UNIVERSAL
1655/00025-548,PALANCA DE FRENO PIE HONDA BIZ HP,0,19281.791529,OTROS,HONDA,BIZ
1655/00009-022,PALANCA DE FRENO PIE HONDA C90/LUXE-GUERRERO70/110 NSU,5.587436377009164,0,OTROS,HONDA,NS 110
1655/00070-022,PALANCA DE FRENO PIE HONDA CG TODAY NSU,4.780560986696241,0,OTROS,HONDA,CG
1655/00082-647,PALANCA DE FRENO PIE HONDA CG150 TITAN PINTADO JN,0,6274.462986,OTROS,HONDA,CG150 / TITAN
1655/00072-647,PALANCA DE FRENO PIE HONDA CG150/MOTOMEL SERIE CRO JN,0,8298.447894,OTROS,HONDA,CG150
1655/00026-647,PALANCA DE FRENO PIE HONDA NEW WAVE PINTADO JN,0,6274.462986,OTROS,HONDA,WAVE
1655/00006-647,PALANCA DE FRENO PIE HONDA STORM JN,0,10463.84163,OTROS,HONDA,UNIVERSAL
1655/00006-022,PALANCA DE FRENO PIE HONDA STORM NSU,5.294728333359275,0,OTROS,HONDA,UNIVERSAL
1655/00081-022,PALANCA DE FRENO PIE HONDA TITAN 150 NEW NSU,4.924678424003791,0,OTROS,HONDA,TITAN
1655/00030-647,PALANCA DE FRENO PIE HONDA WAVE 110S CROMADO JN,0,8298.447894,OTROS,HONDA,WAVE110
1655/00096-022,PALANCA DE FRENO PIE HONDA WAVE 110S NSU,4.549511449467087,0,OTROS,HONDA,WAVE110
1655/00096-077,PALANCA DE FRENO PIE HONDA WAVE 110S NSU,3.533184520415497,0,OTROS,HONDA,WAVE110
1655/00008-647,PALANCA DE FRENO PIE HONDA WAVE CROMADO JN,0,8298.447894,OTROS,HONDA,WAVE
1655/00008-022,PALANCA DE FRENO PIE HONDA WAVE CROMADO NSU,3.99667993043232,0,OTROS,HONDA,WAVE
1655/00028-647,PALANCA DE FRENO PIE HONDA WAVE PINTADO JN,0,6274.462986,OTROS,HONDA,WAVE
1655/00095-022,PALANCA DE FRENO PIE HONDA XR150L NSU,6.84130476938015,0,OTROS,HONDA,XR
1655/00032-647,PALANCA DE FRENO PIE MOTOMEL S2 PINTADO JN,0,6274.462986,OTROS,MOTOMEL,UNIVERSAL
1655/00018-022,PALANCA DE FRENO PIE MOTOMEL SKUA NSU,6.996189348302193,0,OTROS,MOTOMEL,UNIVERSAL
1655/00010-022,PALANCA DE FRENO PIE SUZUKI AX-100/VECTRA NSU,4.271281286666679,0,OTROS,SUZUKI,100
1655/00022-022,PALANCA DE FRENO PIE SUZUKI EN125 NSU,5.348306524994658,0,OTROS,SUZUKI,EN125
1655/00100-647,PALANCA DE FRENO PIE YAMAHA CRYPTON CROMADO JN,0,8298.447894,OTROS,YAMAHA,CRYPTON
1655/00100-022,PALANCA DE FRENO PIE YAMAHA CRYPTON CROMADO NSU,5.384403012892284,0,OTROS,YAMAHA,CRYPTON
1655/00150-022,PALANCA DE FRENO PIE YAMAHA FZ16 NSU,6.489699862766877,0,OTROS,YAMAHA,FZ16
1655/00107-647,PALANCA DE FRENO PIE YAMAHA NEW CRYPTON CROMADO JN,0,8298.447894,OTROS,YAMAHA,CRYPTON
1655/00106-647,PALANCA DE FRENO PIE YAMAHA NEW CRYPTON PINTADO JN,0,6274.462986,OTROS,YAMAHA,CRYPTON
1655/00016-022,PALANCA DE FRENO PIE YAMAHA V80/SIGMA NSU,4.536100481694729,0,OTROS,YAMAHA,UNIVERSAL
1655/00155-022,PALANCA DE FRENO PIE YAMAHA XTZ 125 NSU,8.073084630209657,0,OTROS,YAMAHA,XTZ125
1655/00110-022,PALANCA DE FRENO PIE YAMAHA YBR 125 NSU,4.910158487618522,0,OTROS,YAMAHA,YBR125
1655/00114-647,PALANCA DE FRENO PIE YAMAHA YBR 125 PINTADO JN,0,7149.427659,OTROS,YAMAHA,YBR125
1655/00040-548,PALANCA DE FRENO PIE ZANELLA RX 150 CROMADO HP,0,7792.520274,OTROS,ZANELLA,150
1655/00040-647,PALANCA DE FRENO PIE ZANELLA RX 150 CROMADO JN,0,8298.447894,OTROS,ZANELLA,150
1655/00040-022,PALANCA DE FRENO PIE ZANELLA RX 150 CROMADO NSU,4.903314819652633,0,OTROS,ZANELLA,NS 150
1537/00520-138,"PALANCA PARA DESARMAR NEUMATICOS 10"" .",1.863366109531402,0,OTROS,,UNIVERSAL
1537/00530-138,"PALANCA PARA DESARMAR NEUMATICOS 12"" .",1.960234314566803,0,OTROS,,UNIVERSAL
1507/00050-566,PALANCA RUEDA LIBRE JIALING VC,0,1579.284135,OTROS,GILERA,UNIVERSAL
1001/00017-022,PARABRISAS DEL.DE MOTOS UNIVERSAL C/SOPORTES NSU,26.45035113032914,0,ACCESORIOS,,UNIVERSAL
1001/00019-022,PARABRISAS DEL.DE MOTOS UNIVERSAL C/SOPORTES NSU,48.66443494262387,0,ACCESORIOS,,UNIVERSAL
1001/00013-022,PARABRISAS DEL.YAMAHA FZ 16 FUME NSU,30.73355481283264,0,ACCESORIOS,YAMAHA,FZ16
1001/00012-022,PARABRISAS DEL.YAMAHA FZ 16 TRANSPARENTE NSU,34.03280599846355,0,ACCESORIOS,YAMAHA,FZ16
1002/00192-138,PARCHE (16 UNIDADES DIAM.50) .,1.176134693424225,0,OTROS,,50
1002/00190-138,PARCHE (20 UNIDADES DIAM.40) .,1.08901360502243,0,OTROS,,UNIVERSAL
1002/00194-138,PARCHE (24 UNIDADES 50X30mm) .,1.08901360502243,0,OTROS,,UNIVERSAL
2016/00007-050,"PASO A PASO CHEVROLET CORSA 1.0EFI/1.4,1.6SPI NSU",12.15564654041914,0,OTROS,,UNIVERSAL
2016/00005-050,PASO A PASO CHEVROLET CORSA MPI NSU,28.97176751928192,0,OTROS,,UNIVERSAL
1511/00159-546,PASTILLA FRENO CUATRICICLO PANTHER HYD,0,12914.865909,FRENOS,,UNIVERSAL
1511/00110-546,PASTILLA FRENO CUATRICICLO POLARIS(T) 98/02 HYD,0,11005.83693,FRENOS,,UNIVERSAL
1511/00032-546,PASTILLA FRENO D/TRASKAWASAKI KLR250/KMX125/KLR650 HYD,0,7684.513254,FRENOS,KAWASAKI,UNIVERSAL
1511/00032-644,PASTILLA FRENO D/TRASKAWASAKI KLR250/KMX125/KLR650 LITTON,0,5454.697545,FRENOS,KAWASAKI,UNIVERSAL
1511/00040-546,PASTILLA FRENO DEL YAMAHA XT 225/ XTR 350/YBR125ED HYD,0,7684.513254,FRENOS,YAMAHA,YBR125
1511/00154-134,PASTILLA FRENO DEL. BAJAJ-KTM-BMW-YAMAHA FZ16 DIAFRAG,5.551950942077178,0,FRENOS,YAMAHA,FZ16
1511/00154-644,PASTILLA FRENO DEL. BAJAJ-KTM-BMW-YAMAHA FZ16 LITTON,0,5248.327689000001,FRENOS,YAMAHA,FZ16
1511/00167-546,PASTILLA FRENO DEL. CORVEN TOURING HYD,0,12679.122456,FRENOS,CORVEN,UNIVERSAL
1511/00105-546,PASTILLA FRENO DEL. CUATRICICLO POLARIS92/02 HYD,0,12241.341189,FRENOS,,UNIVERSAL
1511/00096-644,PASTILLA FRENO DEL. GILERA SMASH/BIT/TRIP/ZB/LD/BU LITTON,0,4369.354407,FRENOS,GILERA,SMASH
1511/00061-644,PASTILLA FRENO DEL. GILERA SMASH-ZANELLA ZB110 LITTON,0,4369.354407,FRENOS,GILERA,SMASH / ZB110
1511/00148-546,PASTILLA FRENO DEL. GILERA YL 150 HYD,0,11005.83693,FRENOS,GILERA,150
1511/00019-546,PASTILLA FRENO DEL. HONDA CBN 400/TRANSALP 89/90 HYD,0,11005.83693,FRENOS,HONDA,CB
1511/00050-644,PASTILLA FRENO DEL. HONDA CBR 250/400-YAMAHAXTZ250 LITTON,0,5454.697545,FRENOS,HONDA,CB 250
1511/00036-546,PASTILLA FRENO DEL. HONDA CBR1000 VFR 750 HYD,0,9145.21509,FRENOS,HONDA,CB
1512/00030-134,PASTILLA FRENO DEL. HONDA CR125/250 DIAFRAG,5.686857402427311,0,FRENOS,HONDA,250
1511/00150-644,PASTILLA FRENO DEL. HONDA ELITE BIZ/V MEN LITTON,0,5425.892406000001,FRENOS,HONDA,BIZ
1511/00102-546,PASTILLA FRENO DEL. HONDA NSR 125/NX 125 90/91 HYD,0,9145.21509,FRENOS,HONDA,NS 125
1511/00088-546,PASTILLA FRENO DEL. HONDA NSR400/NTVHAWK/BR 750VRF HYD,0,9644.046786,FRENOS,HONDA,UNIVERSAL
1512/00040-134,PASTILLA FRENO DEL. HONDA TORNADO/FALCON DIAFRAG,5.808083372934495,0,FRENOS,HONDA,TORNADO
1511/00151-644,PASTILLA FRENO DEL. HONDA TWISTER/STORM125/GLH LITTON,0,6917.428188,FRENOS,HONDA,TWISTER
